time,signal,channel
7.8913,0.930176,3
7.8914,1.280365,3
7.8915,1.214142,3
7.8916,1.011963,3
7.8917,1.224365,3
7.8918,0.608978,3
7.8919,0.986023,3
7.892,1.257477,3
7.8921,0.473785,3
7.8922,1.02005,3
7.8923,0.942383,3
7.8924,1.040649,3
7.8925,0.668335,3
7.8926,0.70694,3
7.8927,0.470276,3
7.8928,0.848694,3
7.8929,1.230011,3
7.893,0.936432,3
7.8931,0.281372,3
7.8932,1.100311,3
7.8933,0.778503,3
7.8934,0.773468,3
7.8935,-0.257568,2
7.8936,0.00946,2
7.8937,0.578918,3
7.8938,0.970917,3
7.8939,-0.313416,2
7.894,-0.434875,2
7.8941,-0.823975,2
7.8942,-0.203247,2
7.8943,0.548401,3
7.8944,0.655823,3
7.8945,-0.27832,2
7.8946,-1.565399,1
7.8947,-0.361938,2
7.8948,-0.093689,2
7.8949,-1.360626,1
7.895,-1.858826,1
7.8951,-1.850433,1
7.8952,0.597534,3
7.8953,1.204529,3
7.8954,0.887299,3
7.8955,-1.435852,1
7.8956,-1.669922,1
7.8957,0.962677,3
7.8958,0.302582,3
7.8959,0.722961,3
7.896,0.432892,3
7.8961,0.374603,3
7.8962,0.859375,3
7.8963,1.039276,3
7.8964,0.78598,3
7.8965,0.573273,3
7.8966,0.583954,3
7.8967,0.958252,3
7.8968,0.840454,3
7.8969,0.968933,3
7.897,1.032715,3
7.8971,0.50827,3
7.8972,-1.43219,1
7.8973,-0.754852,2
7.8974,-1.632843,1
7.8975,1.105804,3
7.8976,-0.395813,2
7.8977,0.697174,3
7.8978,0.702209,3
7.8979,1.146851,3
7.898,1.25412,3
7.8981,1.153259,3
7.8982,1.277161,3
7.8983,1.192017,3
7.8984,0.981293,3
7.8985,1.010895,3
7.8986,1.399536,3
7.8987,1.013794,3
7.8988,0.899963,3
7.8989,0.746613,3
7.899,1.105347,3
7.8991,0.960236,3
7.8992,1.255798,3
7.8993,0.346527,3
7.8994,-0.142365,2
7.8995,-1.072083,2
7.8996,-0.305939,2
7.8997,-0.149078,2
7.8998,-0.526733,2
7.8999,-0.13092,2
7.9,-0.237274,2
7.9001,-0.46875,2
7.9002,-0.485229,2
7.9003,1.233978,3
7.9004,1.276855,3
7.9005,0.996246,3
7.9006,0.994568,3
7.9007,-0.337524,2
7.9008,-0.27832,2
7.9009,1.243286,3
7.901,-0.261078,2
7.9011,-0.478668,2
7.9012,1.120453,3
7.9013,-0.254364,2
7.9014,0.115967,2
7.9015,0.961914,3
7.9016,1.126709,3
7.9017,1.08139,3
7.9018,1.15799,3
7.9019,1.108856,3
7.902,-0.796509,2
7.9021,-0.133057,2
7.9022,-0.9375,2
7.9023,-0.193176,2
7.9024,-0.158691,2
7.9025,-0.193634,2
7.9026,-0.52887,2
7.9027,-0.716248,2
7.9028,-0.567322,2
7.9029,-0.010681,2
7.903,-0.141907,2
7.9031,0.240326,2
7.9032,-0.223236,2
7.9033,0.755463,3
7.9034,1.257172,3
7.9035,1.100464,3
7.9036,0.605316,3
7.9037,1.067657,3
7.9038,0.011597,2
7.9039,-0.309601,2
7.904,-0.478516,2
7.9041,-0.103149,2
7.9042,0.974579,3
7.9043,1.017456,3
7.9044,0.612335,3
7.9045,-0.28717,2
7.9046,0.926971,3
7.9047,-0.581055,2
7.9048,0.038605,2
7.9049,-0.299072,2
7.905,1.410828,3
7.9051,-0.488892,2
7.9052,-0.32135,2
7.9053,0.094299,2
7.9054,-1.735535,1
7.9055,-1.689301,1
7.9056,-0.294037,2
7.9057,-0.4599,2
7.9058,-0.522766,2
7.9059,-0.327454,2
7.906,0.952148,3
7.9061,0.658264,3
7.9062,0.178528,2
7.9063,-0.065155,2
7.9064,-0.279999,2
7.9065,-0.09903,2
7.9066,-0.102997,2
7.9067,-0.330963,2
7.9068,-0.214386,2
7.9069,-0.2211,2
7.907,-0.281372,2
7.9071,1.118774,3
7.9072,1.111603,3
7.9073,1.025543,3
7.9074,0.689087,3
7.9075,1.168671,3
7.9076,0.608826,3
7.9077,0.847778,3
7.9078,-0.280457,2
7.9079,-0.585022,2
7.908,0.657349,3
7.9081,1.111603,3
7.9082,0.3685,2
7.9083,0.093994,2
7.9084,-0.683746,2
7.9085,0.957642,3
7.9086,1.165009,3
7.9087,0.965729,3
7.9088,0.022278,2
7.9089,-0.139008,2
7.909,-0.259094,2
7.9091,0.315552,3
7.9092,0.053864,2
7.9093,-0.180206,2
7.9094,-0.054016,2
7.9095,-0.298615,2
7.9096,-0.36438,2
7.9097,-0.341644,2
7.9098,-0.442657,2
7.9099,-0.163574,2
7.91,-0.296478,2
7.9101,-0.500336,2
7.9102,1.308136,3
7.9103,0.600128,3
7.9104,0.938416,3
7.9105,1.437378,3
7.9106,-0.416107,2
7.9107,0.971527,3
7.9108,0.974121,3
7.9109,-0.137482,2
7.911,0.269012,3
7.9111,-0.444489,2
7.9112,0.188293,2
7.9113,0.160828,2
7.9114,-0.28656,2
7.9115,-0.40802,2
7.9116,0.746307,3
7.9117,-0.49881,2
7.9118,-0.357819,2
7.9119,-0.500946,2
7.912,-0.606384,2
7.9121,0.310974,2
7.9122,0.840454,3
7.9123,0.963745,3
7.9124,1.214447,3
7.9125,0.934143,3
7.9126,0.027466,2
7.9127,0.883484,3
7.9128,1.038666,3
7.9129,-0.405579,2
7.913,-0.36499,2
7.9131,1.188812,3
7.9132,0.297546,2
7.9133,0.676117,3
7.9134,0.130005,2
7.9135,0.713196,3
7.9136,1.070557,3
7.9137,0.621338,3
7.9138,0.754089,3
7.9139,0.654907,3
7.914,-0.344391,2
7.9141,1.281433,3
7.9142,0.386505,3
7.9143,-0.376129,2
7.9144,-0.094452,2
7.9145,-0.279999,2
7.9146,0.028381,2
7.9147,-0.417023,2
7.9148,0.914612,3
7.9149,-0.165558,2
7.915,-0.186462,2
7.9151,-0.352173,2
7.9152,-0.184174,2
7.9153,-0.331116,2
7.9154,-0.913086,2
7.9155,-0.376587,2
7.9156,0.10376,2
7.9157,-0.033875,2
7.9158,1.03302,3
7.9159,-0.293732,2
7.916,-0.301056,2
7.9161,-0.484924,2
7.9162,-0.915985,2
7.9163,0.818024,3
7.9164,-0.512848,2
7.9165,-0.626221,2
7.9166,-0.399628,2
7.9167,0.683289,3
7.9168,0.702515,3
7.9169,0.222473,2
7.917,-0.073547,2
7.9171,-0.450439,2
7.9172,0.977631,3
7.9173,0.997314,3
7.9174,1.140594,3
7.9175,1.33667,3
7.9176,0.708618,3
7.9177,-0.59967,2
7.9178,1.163635,3
7.9179,-0.651398,2
7.918,-0.846252,2
7.9181,0.995026,3
7.9182,0.650635,3
7.9183,0.6604,3
7.9184,0.555573,3
7.9185,0.227814,2
7.9186,-0.29068,2
7.9187,0.885925,3
7.9188,1.612854,3
7.9189,0.708771,3
7.919,0.254669,3
7.9191,-0.585327,2
7.9192,-0.21698,2
7.9193,-0.3685,2
7.9194,-0.296783,2
7.9195,-0.281219,2
7.9196,-0.351563,2
7.9197,1.231995,3
7.9198,-0.714111,2
7.9199,-0.187988,2
7.92,-0.715637,2
7.9201,0.995483,3
7.9202,0.581818,3
7.9203,0.991211,3
7.9204,0.84549,3
7.9205,1.142578,3
7.9206,0.875244,3
7.9207,0.708313,3
7.9208,0.088501,2
7.9209,0.501099,3
7.921,0.883484,3
7.9211,-0.085449,2
7.9212,-0.490112,2
7.9213,-0.418091,2
7.9214,-0.184631,2
7.9215,-0.280914,2
7.9216,-0.562744,2
7.9217,0.073853,2
7.9218,1.117249,3
7.9219,0.670471,3
7.922,1.059723,3
7.9221,0.899048,3
7.9222,1.071014,3
7.9223,-0.696259,2
7.9224,-0.446167,2
7.9225,-0.281525,2
7.9226,-0.458679,2
7.9227,0.801697,3
7.9228,-0.471039,2
7.9229,-1.209717,1
7.923,-1.353149,1
7.9231,-0.611572,2
7.9232,1.210175,3
7.9233,0.801697,3
7.9234,0.06134,2
7.9235,-1.002502,1
7.9236,-0.16098,2
7.9237,-0.28656,2
7.9238,0.804138,3
7.9239,1.356964,3
7.924,-0.248718,2
7.9241,0.119324,2
7.9242,0.453339,3
7.9243,1.315918,3
7.9244,1.143494,3
7.9245,1.110535,3
7.9246,1.056671,3
7.9247,0.475769,3
7.9248,-0.540314,2
7.9249,0.083771,2
7.925,1.378784,3
7.9251,0.814972,3
7.9252,0.858002,3
7.9253,0.680695,3
7.9254,-0.302277,2
7.9255,1.55777,3
7.9256,-0.660095,2
7.9257,-0.051727,2
7.9258,-0.135193,2
7.9259,-0.320587,2
7.926,1.238556,3
7.9261,1.182556,3
7.9262,-0.077209,2
7.9263,-0.076294,2
7.9264,-0.917206,1
7.9265,-0.094452,2
7.9266,0.112762,2
7.9267,1.624603,3
7.9268,-0.175476,2
7.9269,1.104889,3
7.927,0.912476,3
7.9271,0.82489,3
7.9272,1.177521,3
7.9273,1.230621,3
7.9274,1.508636,3
7.9275,1.333008,3
7.9276,0.800476,3
7.9277,0.771027,3
7.9278,-0.115051,2
7.9279,-0.529175,2
7.928,-0.163574,2
7.9281,0.539551,3
7.9282,1.286163,3
7.9283,1.127625,3
7.9284,-0.312347,2
7.9285,-0.079041,2
7.9286,-0.015259,2
7.9287,-0.568695,2
7.9288,-0.43396,2
7.9289,-0.488434,2
7.929,-0.144348,2
7.9291,-0.011444,2
7.9292,-1.040039,1
7.9293,-0.493164,2
7.9294,-0.206604,2
7.9295,0.073547,2
7.9296,-0.090332,2
7.9297,-0.006256,2
7.9298,0.657654,3
7.9299,1.268463,3
7.93,1.044006,3
7.9301,0.73822,3
7.9302,1.053772,3
7.9303,0.184021,3
7.9304,1.284332,3
7.9305,-0.052643,2
7.9306,-0.304718,2
7.9307,0.293579,2
7.9308,-0.262451,2
7.9309,0.044708,2
7.931,-0.543976,2
7.9311,-0.282288,2
7.9312,-0.750427,2
7.9313,-0.631714,2
7.9314,1.317139,3
7.9315,0.975037,3
7.9316,0.528107,3
7.9317,0.918579,3
7.9318,0.65979,3
7.9319,0.707397,3
7.932,-0.108032,2
7.9321,-0.529938,2
7.9322,-0.174255,2
7.9323,0.973206,3
7.9324,0.623627,3
7.9325,1.321411,3
7.9326,0.576477,3
7.9327,0.749817,3
7.9328,0.302734,3
7.9329,0.738068,3
7.933,0.166626,3
7.9331,0.769196,3
7.9332,1.004639,3
7.9333,0.984192,3
7.9334,0.649414,3
7.9335,0.557556,3
7.9336,0.928497,3
7.9337,0.787201,3
7.9338,0.286255,3
7.9339,1.206818,3
7.934,1.293182,3
7.9341,1.236725,3
7.9342,-0.777435,2
7.9343,-0.379028,2
7.9344,0.957184,3
7.9345,0.733185,3
7.9346,1.133728,3
7.9347,1.213074,3
7.9348,0.443878,3
7.9349,0.197144,2
7.935,-0.535736,2
7.9351,0.84259,3
7.9352,1.454315,3
7.9353,1.023102,3
7.9354,0.675049,3
7.9355,-0.671387,2
7.9356,1.051636,3
7.9357,0.45639,3
7.9358,-0.222931,2
7.9359,-0.531311,2
7.936,-0.78125,2
7.9361,-0.420685,2
7.9362,0.066681,2
7.9363,-0.597992,2
7.9364,0.944519,3
7.9365,0.80246,3
7.9366,-0.160217,2
7.9367,0.984802,3
7.9368,-0.344696,2
7.9369,-0.396271,2
7.937,-0.338593,2
7.9371,-0.253448,2
7.9372,0.626373,3
7.9373,1.58493,3
7.9374,-0.327606,2
7.9375,-0.610352,2
7.9376,0.006256,2
7.9377,-0.388641,2
7.9378,-0.232697,2
7.9379,-0.199432,2
7.938,-0.525818,2
7.9381,0.119476,2
7.9382,-1.025391,2
7.9383,-0.128937,2
7.9384,-0.081024,2
7.9385,-0.537415,2
7.9386,-0.089569,2
7.9387,0.068665,2
7.9388,-0.37323,2
7.9389,-0.716248,2
7.939,-0.277252,2
7.9391,-0.369873,2
7.9392,-0.349579,2
7.9393,-0.127258,2
7.9394,-0.013733,2
7.9395,-0.26825,2
7.9396,-0.461121,2
7.9397,0.20752,2
7.9398,-0.245209,2
7.9399,-0.410156,2
7.94,-0.118408,2
7.9401,-0.588837,2
7.9402,-0.195313,2
7.9403,-0.223389,2
7.9404,0.27298,2
7.9405,0.102386,2
7.9406,-0.378876,2
7.9407,-0.133362,2
7.9408,-0.415039,2
7.9409,-0.202332,2
7.941,-0.40329,2
7.9411,-0.335999,2
7.9412,0.090332,2
7.9413,-0.149078,2
7.9414,0.040283,2
7.9415,-1.134644,1
7.9416,-1.947327,1
7.9417,-0.014801,2
7.9418,-1.19812,1
7.9419,-2.036133,1
7.942,-1.83548,1
7.9421,-1.124573,1
7.9422,-2.082977,1
7.9423,-1.50589,1
7.9424,-0.194855,2
7.9425,0.982056,3
7.9426,-0.360107,2
7.9427,0.883636,3
7.9428,-0.749664,2
7.9429,-0.268555,2
7.943,-0.052643,2
7.9431,-1.480713,1
7.9432,-1.606598,1
7.9433,-1.329803,1
7.9434,-0.370941,2
7.9435,-0.317383,2
7.9436,-0.305634,2
7.9437,-0.09903,2
7.9438,-0.164948,2
7.9439,-1.37558,1
7.944,-1.595459,1
7.9441,-0.30014,2
7.9442,-1.576843,1
7.9443,-0.127106,2
7.9444,1.21582,3
7.9445,0.262451,2
7.9446,-0.389404,2
7.9447,-0.365143,2
7.9448,-0.133362,2
7.9449,-0.012817,2
7.945,0.145264,3
7.9451,1.306458,3
7.9452,-0.435486,2
7.9453,-0.122223,2
7.9454,-0.248566,2
7.9455,1.099701,3
7.9456,-0.16037,2
7.9457,-0.294495,2
7.9458,1.500397,3
7.9459,0.087891,2
7.946,-0.076447,2
7.9461,-0.402679,2
7.9462,1.44455,3
7.9463,1.071014,3
7.9464,1.308594,3
7.9465,1.198273,3
7.9466,-0.070496,2
7.9467,-0.102844,2
7.9468,0.988464,3
7.9469,1.459961,3
7.947,1.138306,3
7.9471,0.553741,2
7.9472,0.856323,3
7.9473,1.284943,3
7.9474,1.253052,3
7.9475,1.308136,3
7.9476,0.750275,3
7.9477,1.351471,3
7.9478,1.429749,3
7.9479,1.479187,3
7.948,0.686646,3
7.9481,1.11969,3
7.9482,1.320953,3
7.9483,0.613098,3
7.9484,1.018829,3
7.9485,1.154175,3
7.9486,1.277466,3
7.9487,1.223907,3
7.9488,1.109924,3
7.9489,0.017853,2
7.949,-0.332947,2
7.9491,-0.079651,2
7.9492,-0.342712,2
7.9493,0.40741,2
7.9494,-0.250092,2
7.9495,-0.569305,2
7.9496,-0.47348,2
7.9497,-0.328827,2
7.9498,-0.251465,2
7.9499,-0.360718,2
7.95,-0.058136,2
7.9501,0.938873,3
7.9502,0.217896,2
7.9503,-0.130615,2
7.9504,-0.379486,2
7.9505,-0.332031,2
7.9506,-1.734161,1
7.9507,-1.045227,1
7.9508,-0.150146,2
7.9509,-0.632019,2
7.951,0.396729,2
7.9511,-1.285095,1
7.9512,-0.457764,2
7.9513,-0.687256,2
7.9514,0.378113,3
7.9515,-0.173035,2
7.9516,1.182709,3
7.9517,1.292877,3
7.9518,0.898285,3
7.9519,0.893097,3
7.952,0.729218,3
7.9521,0.794373,3
7.9522,1.030884,3
7.9523,-0.106506,2
7.9524,-1.960297,1
7.9525,-1.760101,1
7.9526,-2.055206,1
7.9527,-1.520996,1
7.9528,-1.933441,1
7.9529,-0.240479,2
7.953,-1.883545,1
7.9531,0.961914,3
7.9532,1.189728,3
7.9533,-0.428467,2
7.9534,-0.009613,2
7.9535,-0.264282,2
7.9536,1.087341,3
7.9537,-0.387421,2
7.9538,1.026917,3
7.9539,0.9758,3
7.954,0.995941,3
7.9541,0.962524,3
7.9542,-1.328125,1
7.9543,-0.105438,2
7.9544,-0.22644,2
7.9545,-0.239105,2
7.9546,1.164551,3
7.9547,1.258545,3
7.9548,0.395508,3
7.9549,1.27121,3
7.955,-0.248718,2
7.9551,0.85968,3
7.9552,1.11145,3
7.9553,0.678558,3
7.9554,0.417786,3
7.9555,-0.721436,2
7.9556,0.609131,3
7.9557,1.176758,3
7.9558,-0.187988,2
7.9559,0.135498,2
7.956,0.369415,3
7.9561,-0.225372,2
7.9562,-1.848602,1
7.9563,-1.901245,1
7.9564,-1.601105,1
7.9565,-0.241547,2
7.9566,-1.679382,1
7.9567,-0.559998,2
7.9568,-1.903839,1
7.9569,-1.320038,1
7.957,-1.526947,1
7.9571,-1.29364,2
7.9572,0.816498,3
7.9573,-0.370331,2
7.9574,-0.205688,2
7.9575,-0.488129,2
7.9576,-1.393585,1
7.9577,-1.674347,1
7.9578,-1.197815,1
7.9579,0.899963,3
7.958,0.849152,3
7.9581,-0.280914,2
7.9582,-0.279846,2
7.9583,-0.572968,2
7.9584,-1.443787,1
7.9585,-1.66748,1
7.9586,-1.611938,1
7.9587,-0.215149,2
7.9588,-0.454559,2
7.9589,-0.365295,2
7.959,-0.297852,2
7.9591,-1.616974,1
7.9592,-0.373993,2
7.9593,0.587616,3
7.9594,-0.56839,2
7.9595,0.951996,3
7.9596,1.005249,3
7.9597,0.437622,3
7.9598,1.324768,3
7.9599,0.236359,2
7.96,-0.675049,2
7.9601,1.088715,3
7.9602,1.291962,3
7.9603,-0.609741,2
7.9604,-0.186615,2
7.9605,0.874634,3
7.9606,-0.112762,2
7.9607,-0.143585,2
7.9608,0.200195,2
7.9609,-0.119324,2
7.961,0.930481,3
7.9611,-0.543671,2
7.9612,-1.760254,1
7.9613,-1.183319,1
7.9614,-1.456604,1
7.9615,-1.674957,1
7.9616,-0.900726,1
7.9617,-1.727295,1
7.9618,-1.606598,1
7.9619,-0.47287,2
7.962,-0.279694,2
7.9621,-1.236115,1
7.9622,-1.672821,1
7.9623,-1.173096,1
7.9624,-1.328125,1
7.9625,-1.467133,1
7.9626,-1.420135,1
7.9627,-0.164337,2
7.9628,-0.175629,2
7.9629,-0.471344,2
7.963,-0.123596,2
7.9631,-0.197754,2
7.9632,-0.346222,2
7.9633,-0.392914,2
7.9634,0.289612,2
7.9635,0.064545,2
7.9636,-0.171356,2
7.9637,-0.115509,2
7.9638,-0.295563,2
7.9639,-1.460266,1
7.964,-1.875305,1
7.9641,-1.435089,1
7.9642,-1.537476,1
7.9643,-1.263885,1
7.9644,-1.510162,1
7.9645,-1.372528,1
7.9646,-1.635742,1
7.9647,-1.864166,1
7.9648,-0.062561,2
7.9649,-1.512146,1
7.965,-1.239777,1
7.9651,-1.330261,1
7.9652,-1.651154,1
7.9653,-0.35553,2
7.9654,0.161896,2
7.9655,-0.415955,2
7.9656,-1.439209,1
7.9657,-1.767273,1
7.9658,-1.557922,1
7.9659,-1.379395,1
7.966,-1.212616,1
7.9661,-1.551056,1
7.9662,-1.911011,1
7.9663,-0.485992,2
7.9664,-0.96405,1
7.9665,-1.818542,1
7.9666,-1.780243,1
7.9667,-1.434631,1
7.9668,-1.05072,1
7.9669,-1.062775,1
7.967,-1.389008,1
7.9671,-1.317444,1
7.9672,-1.383972,1
7.9673,-1.725464,1
7.9674,-1.061859,1
7.9675,-0.540924,2
7.9676,-0.190125,2
7.9677,0.011749,2
7.9678,-1.202545,1
7.9679,-0.140076,2
7.968,-0.215454,2
7.9681,0.814972,3
7.9682,0.770264,3
7.9683,0.986786,3
7.9684,0.599518,3
7.9685,1.160126,3
7.9686,1.190491,3
7.9687,0.97702,3
7.9688,1.225891,3
7.9689,0.446167,3
7.969,0.798645,3
7.9691,0.892334,3
7.9692,0.776367,3
7.9693,1.123962,3
7.9694,1.316528,3
7.9695,0.689545,3
7.9696,1.378937,3
7.9697,1.525116,3
7.9698,1.04126,3
7.9699,1.056213,3
7.97,0.716553,3
7.9701,1.557007,3
7.9702,1.081085,3
7.9703,1.222534,3
7.9704,0.949097,3
7.9705,0.764923,3
7.9706,1.005402,3
7.9707,0.869293,3
7.9708,0.84137,3
7.9709,0.760193,3
7.971,0.939941,3
7.9711,1.084747,3
7.9712,0.652466,3
7.9713,1.11557,3
7.9714,1.238861,3
7.9715,0.030212,2
7.9716,0.469818,3
7.9717,0.679169,3
7.9718,0.914459,3
7.9719,-0.22934,2
7.972,1.226654,3
7.9721,0.754089,3
7.9722,-0.311432,2
7.9723,0.975189,3
7.9724,-0.13382,2
7.9725,-0.408936,2
7.9726,-0.210571,2
7.9727,-0.472717,2
7.9728,0.677338,3
7.9729,0.782776,3
7.973,0.681,3
7.9731,0.605774,3
7.9732,0.652161,3
7.9733,0.799866,3
7.9734,-0.684967,2
7.9735,-0.012512,2
7.9736,0.568848,3
7.9737,0.728607,3
7.9738,0.826416,3
7.9739,0.147705,2
7.974,0.808868,3
7.9741,0.593567,3
7.9742,0.933685,3
7.9743,0.830688,3
7.9744,0.878448,3
7.9745,0.615997,3
7.9746,-0.562286,2
7.9747,-0.386353,2
7.9748,1.177826,3
7.9749,0.163727,3
7.975,0.736542,3
7.9751,0.561981,3
7.9752,0.795135,3
7.9753,1.083221,3
7.9754,0.454407,3
7.9755,0.890045,3
7.9756,1.092682,3
7.9757,1.103058,3
7.9758,0.670929,3
7.9759,0.620575,3
7.976,1.286926,3
7.9761,1.217651,3
7.9762,0.507355,3
7.9763,0.786591,3
7.9764,0.904999,3
7.9765,0.725708,3
7.9766,0.954132,3
7.9767,0.882568,3
7.9768,1.02951,3
7.9769,0.452423,3
7.977,-0.067596,2
7.9771,-0.568237,2
7.9772,-0.551453,2
7.9773,-0.777283,2
7.9774,-0.701294,2
7.9775,-0.224915,2
7.9776,-0.308228,2
7.9777,-0.275726,2
7.9778,-0.022125,2
7.9779,-0.213165,2
7.978,-0.85083,2
7.9781,0.890503,3
7.9782,1.169891,3
7.9783,0.918121,3
7.9784,1.216583,3
7.9785,0.968628,3
7.9786,-0.041809,2
7.9787,-0.067291,2
7.9788,0.881805,3
7.9789,1.062164,3
7.979,0.546417,3
7.9791,0.69397,3
7.9792,0.566559,3
7.9793,1.453705,3
7.9794,1.014099,3
7.9795,1.559296,3
7.9796,1.04599,3
7.9797,0.986481,3
7.9798,0.767822,3
7.9799,1.029663,3
7.98,0.654297,3
7.9801,0.69046,3
7.9802,1.149445,3
7.9803,0.745392,3
7.9804,1.066132,3
7.9805,0.713196,3
7.9806,0.715179,3
7.9807,0.876312,3
7.9808,1.057892,3
7.9809,0.783997,3
7.981,0.512695,3
7.9811,1.270294,3
7.9812,0.974426,3
7.9813,0.621033,3
7.9814,1.236115,3
7.9815,1.131744,3
7.9816,-0.363464,2
7.9817,0.280151,2
7.9818,-0.798645,2
7.9819,-1.348419,1
7.982,-0.67627,2
7.9821,0.835419,3
7.9822,-1.35498,1
7.9823,-0.470734,2
7.9824,1.093292,3
7.9825,1.000519,3
7.9826,-0.383606,2
7.9827,-0.66452,2
7.9828,-0.164948,2
7.9829,-0.518951,2
7.983,-0.393524,2
7.9831,-0.314026,2
7.9832,-1.363831,1
7.9833,-0.090027,2
7.9834,0.195465,2
7.9835,-1.512909,1
7.9836,-1.329193,1
7.9837,-1.554871,1
7.9838,0.023346,2
7.9839,-1.494751,1
7.984,-1.298981,1
7.9841,-0.936432,2
7.9842,-0.117035,2
7.9843,-0.188141,2
7.9844,0.371857,2
7.9845,-0.059662,2
7.9846,-0.354004,2
7.9847,-0.514526,2
7.9848,0.024414,2
7.9849,0.044098,2
7.985,-0.203705,2
7.9851,-0.286102,2
7.9852,0.611877,3
7.9853,0.793457,3
7.9854,-0.236816,2
7.9855,-0.18631,2
7.9856,-0.569,2
7.9857,-0.305786,2
7.9858,0.124969,2
7.9859,-0.833588,2
7.986,-0.098572,2
7.9861,-0.244293,2
7.9862,1.016541,3
7.9863,-0.328827,2
7.9864,0.674286,3
7.9865,0.637512,3
7.9866,0.76416,3
7.9867,-0.412445,2
7.9868,0.901184,3
7.9869,0.153656,2
7.987,-0.399017,2
7.9871,-0.02182,2
7.9872,0.028534,2
7.9873,-0.288849,2
7.9874,-1.694336,1
7.9875,-1.114807,1
7.9876,-0.465698,2
7.9877,0.544128,3
7.9878,-1.892242,1
7.9879,0.907745,3
7.988,0.615387,3
7.9881,-0.253601,2
7.9882,-0.218964,2
7.9883,-0.457153,2
7.9884,-0.978851,1
7.9885,-0.415802,2
7.9886,-0.407867,2
7.9887,-0.217438,2
7.9888,-0.050812,2
7.9889,-1.56189,1
7.989,-0.752411,2
7.9891,-1.169128,1
7.9892,-0.465546,2
7.9893,-1.735229,1
7.9894,-0.644684,2
7.9895,-0.120697,2
7.9896,-1.667175,1
7.9897,-1.66275,1
7.9898,-0.100555,2
7.9899,-0.203857,2
7.99,-2.804413,0
7.9901,-2.649384,0
7.9902,-2.098389,1
7.9903,-0.580902,2
7.9904,-1.360474,1
7.9905,-1.003876,1
7.9906,-0.092621,2
7.9907,1.088715,3
7.9908,-0.187225,2
7.9909,-0.15213,2
7.991,0.181885,2
7.9911,-0.010071,2
7.9912,-1.131287,1
7.9913,-0.283356,2
7.9914,-0.241241,2
7.9915,-0.431061,2
7.9916,0.097809,3
7.9917,0.638885,3
7.9918,0.044861,2
7.9919,-1.329651,1
7.992,-0.444489,2
7.9921,0.758667,3
7.9922,0.009155,2
7.9923,-0.421753,2
7.9924,-0.297394,2
7.9925,1.17981,3
7.9926,-0.733948,2
7.9927,-0.464935,2
7.9928,0.720367,3
7.9929,-0.536652,2
7.993,-0.39444,2
7.9931,0.565643,3
7.9932,0.706482,3
7.9933,1.316681,3
7.9934,0.722656,3
7.9935,1.330414,3
7.9936,1.225891,3
7.9937,0.378723,3
7.9938,0.914154,3
7.9939,0.175323,2
7.994,-0.583344,2
7.9941,0.042877,2
7.9942,-0.347443,2
7.9943,-0.585785,2
7.9944,-0.202332,2
7.9945,-0.365906,2
7.9946,-0.223236,2
7.9947,-0.108948,2
7.9948,-0.375977,2
7.9949,-0.711212,2
7.995,-0.59021,2
7.9951,-0.437164,2
7.9952,-0.589752,2
7.9953,0.218811,2
7.9954,-0.158691,2
7.9955,-0.176849,2
7.9956,-0.097046,2
7.9957,0.068359,3
7.9958,0.852814,3
7.9959,-0.049286,2
7.996,0.809021,3
7.9961,-0.710449,2
7.9962,-0.69519,2
7.9963,-0.561523,2
7.9964,-1.002045,1
7.9965,-0.645752,2
7.9966,-1.117859,1
7.9967,-1.567383,1
7.9968,-1.030273,1
7.9969,-1.640167,1
7.997,-2.220459,1
7.9971,-1.395264,1
7.9972,-1.695709,1
7.9973,-0.207672,2
7.9974,-0.226288,2
7.9975,-0.388336,2
7.9976,-1.959076,1
7.9977,-1.087494,1
7.9978,-1.820526,1
7.9979,-0.179291,2
7.998,-0.288544,2
7.9981,0.834656,3
7.9982,0.684204,3
7.9983,1.070099,3
7.9984,0.838013,3
7.9985,-1.73111,1
7.9986,-1.129761,1
7.9987,-1.530609,1
7.9988,-1.059875,2
7.9989,0.863647,3
7.999,-0.459442,2
7.9991,1.074066,3
7.9992,0.541382,3
7.9993,-0.226746,2
7.9994,-0.613403,2
7.9995,-0.411682,2
7.9996,-0.874176,2
7.9997,-0.164337,2
7.9998,0.892639,3
7.9999,-1.250458,1
8,-1.429901,1
8.0001,-1.318817,1
8.0002,-1.286926,1
8.0003,-1.400299,1
8.0004,-0.203094,2
8.0005,-0.133209,2
8.0006,-0.35202,2
8.0007,-0.361938,2
8.0008,-0.210876,2
8.0009,0.914001,3
8.001,-0.263977,2
8.0011,0.114746,2
8.0012,-0.565033,2
8.0013,-0.269775,2
8.0014,-0.417023,2
8.0015,-0.540466,2
8.0016,-0.371246,2
8.0017,-0.401001,2
8.0018,1.03241,3
8.0019,-0.09201,2
8.002,0.82428,3
8.0021,1.040192,3
8.0022,-0.396881,2
8.0023,-1.262054,1
8.0024,-1.416473,1
8.0025,-1.644135,1
8.0026,-0.099335,2
8.0027,-1.892242,1
8.0028,-0.457611,2
8.0029,1.144104,3
8.003,0.034637,2
8.0031,-1.226501,1
8.0032,-0.396881,2
8.0033,1.004333,3
8.0034,0.898438,3
8.0035,1.457214,3
8.0036,-0.267487,2
8.0037,-1.655426,1
8.0038,-0.462341,2
